dBdt,dSdt,dPdt,dVdt,t,Run
-3.1873136,2.4782386,0.2697882,0.11000001,90.0,4
-3.2040164,2.7907271,0.258917,0.11000001,93.0,4
-3.1660016,2.993675,0.24401948,0.11000001,96.0,4
-3.075062,3.083698,0.22548121,0.11000001,99.0,4
-2.933846,3.0608332,0.20378466,0.11000001,102.0,4
-2.745992,2.9284835,0.17948997,0.11000001,105.0,4
-2.516125,2.6933427,0.15319735,0.11000001,108.0,4
-2.2498515,2.3651323,0.12552738,0.11000001,111.0,4
-1.9537176,1.9563684,0.097099565,0.11000001,114.0,4
-1.6349766,1.4816518,0.06851367,0.11000001,117.0,4
-1.3014364,0.95713794,0.040334523,0.11000001,120.0,4
-0.961188,0.3999367,0.01308565,0.11000001,123.0,4
-0.62227494,-0.17260543,-0.012761981,0.11000001,126.0,4
-0.29252422,-0.7434658,-0.036795534,0.11000001,129.0,4
0.02079559,-1.2965548,-0.05866247,0.11000001,132.0,4
0.3111247,-1.8171331,-0.07807817,0.11000001,135.0,4
0.57276314,-2.2921362,-0.094819486,0.11000001,138.0,4
0.8009924,-2.7103722,-0.10873011,0.11000001,141.0,4
0.9921645,-3.0628583,-0.11971868,0.11000001,144.0,4
1.1436566,-3.3426664,-0.12775245,0.11000001,147.0,4
1.253922,-3.5449338,-0.13285561,0.11000001,150.0,4
1.3223861,-3.6670716,-0.13510828,0.11000001,153.0,4
1.3494179,-3.7081563,-0.13463534,0.11000001,156.0,4
1.3362345,-3.6692076,-0.13160396,0.11000001,159.0,4
1.2847782,-3.5527925,-0.12621622,0.11000001,162.0,4
1.197686,-3.3629248,-0.11870619,0.11000001,165.0,4
1.0781285,-3.104934,-0.10933001,0.11000001,168.0,4
0.9297361,-2.7850633,-0.09836242,0.11000001,171.0,4
0.7565063,-2.4105802,-0.08608834,0.11000001,174.0,4
0.5627127,-1.9893998,-0.07280158,0.11000001,177.0,4
0.35280484,-1.5299914,-0.058797985,0.11000001,180.0,4
0.13135391,-1.0412244,-0.04436966,0.11000001,183.0,4
-0.09710492,-0.5320945,-0.029799053,0.11000001,186.0,4
-0.3280425,-0.011788481,-0.015358068,0.11000001,189.0,4
-0.5571275,0.5108154,-0.0013034465,0.11000001,192.0,4
-0.7802079,1.0268664,0.012130316,0.11000001,195.0,4
-0.99343634,1.5281327,0.024729343,0.11000001,198.0,4
-27.565777,377.22684,1.6350008,0.11000001,0.0,5
3.8407698,33.349743,-0.15166858,0.11000001,3.0,5
4.6421347,2.6299253,-0.1289236,0.11000001,6.0,5
4.632081,-5.6288395,-0.091254346,0.11000001,9.0,5
4.366227,-8.102549,-0.042856794,0.11000001,12.0,5
4.058138,-8.525916,0.009880479,0.11000001,15.0,5
3.809448,-8.290187,0.056889694,0.11000001,18.0,5
3.6319418,-7.9425707,0.09239252,0.11000001,21.0,5
3.4988601,-7.6596293,0.115563,0.11000001,24.0,5
3.3773782,-7.467251,0.12832141,0.11000001,27.0,5
3.2407696,-7.3387,0.13352813,0.11000001,30.0,5
3.07135,-7.235938,0.13400897,0.11000001,33.0,5
2.8601656,-7.1256557,0.13213146,0.11000001,36.0,5
2.6056929,-6.9843135,0.12969024,0.11000001,39.0,5
2.3120854,-6.798755,0.1279177,0.11000001,42.0,5
1.9875215,-6.5642705,0.1275633,0.11000001,45.0,5
1.6424847,-6.282728,0.12897952,0.11000001,48.0,5
1.2883507,-5.960088,0.13221982,0.11000001,51.0,5
0.9362556,-5.60471,0.13710539,0.11000001,54.0,5
0.59615374,-5.2258816,0.14330252,0.11000001,57.0,5
0.27628058,-4.83268,0.15036948,0.11000001,60.0,5
-0.017157877,-4.433673,0.15781067,0.11000001,63.0,5
-0.28002816,-4.036388,0.16511339,0.11000001,66.0,5
-0.5101155,-3.6472657,0.1717797,0.11000001,69.0,5
-0.7068649,-3.27182,0.17735961,0.11000001,72.0,5
-0.87099135,-2.9145586,0.18146887,0.11000001,75.0,5
-1.0041536,-2.5793295,0.18380727,0.11000001,78.0,5
-1.1085503,-2.2692003,0.18416868,0.11000001,81.0,5
-1.1866857,-1.986574,0.18244332,0.11000001,84.0,5
-1.2411116,-1.7333087,0.17861296,0.11000001,87.0,5
-1.2742741,-1.5106144,0.17274766,0.11000001,90.0,5
-1.2884343,-1.3192458,0.164982,0.11000001,93.0,5
-1.2856526,-1.1592555,0.15551454,0.11000001,96.0,5
-1.2677954,-1.0302951,0.14457583,0.11000001,99.0,5
-1.2365203,-0.93139184,0.13242796,0.11000001,102.0,5
-1.1933746,-0.86112595,0.119341195,0.11000001,105.0,5
-1.1398253,-0.8176252,0.10558331,0.11000001,108.0,5
-1.0772691,-0.7986587,0.091413945,0.11000001,111.0,5
-1.0070593,-0.8017858,0.07707082,0.11000001,114.0,5
-0.93053555,-0.8241816,0.06277351,0.11000001,117.0,5
-0.84903955,-0.86296916,0.048712466,0.11000001,120.0,5
-0.7638704,-0.91524255,0.035053026,0.11000001,123.0,5
-0.6763128,-0.97800076,0.021933787,0.11000001,126.0,5
-0.58761126,-1.0483463,0.009467258,0.11000001,129.0,5
-0.49895054,-1.1235085,-0.0022572454,0.11000001,132.0,5
-0.411464,-1.2007562,-0.013172931,0.11000001,135.0,5
-0.326178,-1.2777305,-0.023234246,0.11000001,138.0,5
-0.24403769,-1.3521107,-0.03240961,0.11000001,141.0,5
-0.16590558,-1.4219724,-0.040683948,0.11000001,144.0,5
-0.0925193,-1.4854968,-0.048056792,0.11000001,147.0,5
-0.024511468,-1.5412155,-0.05453432,0.11000001,150.0,5
0.03758675,-1.5878133,-0.060136553,0.11000001,153.0,5
0.093346566,-1.6242803,-0.064886436,0.11000001,156.0,5
0.14243798,-1.6497589,-0.068814866,0.11000001,159.0,5
0.18464768,-1.6636761,-0.071955435,0.11000001,162.0,5
0.2198335,-1.6656123,-0.07434786,0.11000001,165.0,5
0.24793757,-1.655387,-0.07603149,0.11000001,168.0,5
0.2689747,-1.6328385,-0.07704673,0.11000001,171.0,5
0.28302425,-1.5980471,-0.07743663,0.11000001,174.0,5
0.29022694,-1.5512229,-0.07724362,0.11000001,177.0,5
0.29076397,-1.4926392,-0.07650952,0.11000001,180.0,5
0.28484952,-1.4226774,-0.075275704,0.11000001,183.0,5
0.27276027,-1.3417381,-0.07358165,0.11000001,186.0,5
0.25477716,-1.2503744,-0.071467474,0.11000001,189.0,5
0.2311859,-1.1490921,-0.06896859,0.11000001,192.0,5
0.20231903,-1.0384831,-0.06612259,0.11000001,195.0,5
0.16849355,-0.91911465,-0.062962025,0.11000001,198.0,5
-30.629498,350.10254,1.6801919,0.11000001,0.0,6
2.8665566,31.504705,-0.13676625,0.11000001,3.0,6
3.929982,3.2459846,-0.12697057,0.11000001,6.0,6
4.0020657,-4.329756,-0.09327508,0.11000001,9.0,6
3.8224719,-6.72583,-0.05055802,0.11000001,12.0,6
3.5928595,-7.30925,-0.0050964053,0.11000001,15.0,6
3.3874109,-7.2463098,0.036559254,0.11000001,18.0,6
3.2146142,-6.991984,0.070675775,0.11000001,21.0,6
3.0567253,-6.710236,0.09648936,0.11000001,24.0,6
2.8917398,-6.444573,0.11501374,0.11000001,27.0,6
2.7023427,-6.192821,0.12795442,0.11000001,30.0,6
2.478364,-5.940208,0.13706478,0.11000001,33.0,6
2.2166831,-5.6727552,0.14383984,0.11000001,36.0,6
1.919998,-5.381775,0.14940868,0.11000001,39.0,6
1.5953134,-5.064812,0.15453263,0.11000001,42.0,6
1.2522631,-4.724215,0.15966254,0.11000001,45.0,6
0.90178275,-4.365669,0.16499265,0.11000001,48.0,6
0.554785,-3.9965103,0.17053632,0.11000001,51.0,6
0.22124685,-3.624369,0.17616852,0.11000001,54.0,6
-0.09049477,-3.2564785,0.18168664,0.11000001,57.0,6
-0.37403786,-2.8987873,0.18683596,0.11000001,60.0,6
-0.62509,-2.5561204,0.19134593,0.11000001,63.0,6
-0.8413572,-2.2319596,0.19494572,0.11000001,66.0,6
-1.0222936,-1.9288591,0.19739452,0.11000001,69.0,6
-1.1688155,-1.6483895,0.19848436,0.11000001,72.0,6
-1.2828943,-1.3916152,0.19805506,0.11000001,75.0,6
-1.3671485,-1.159105,0.19600752,0.11000001,78.0,6
-1.4246457,-0.95111334,0.19230117,0.11000001,81.0,6
-1.4585156,-0.76773727,0.18695192,0.11000001,84.0,6
-1.4718144,-0.6088182,0.18003613,0.11000001,87.0,6
-1.4673823,-0.47406054,0.17167638,0.11000001,90.0,6
-1.4478009,-0.36296338,0.16203399,0.11000001,93.0,6
-1.415369,-0.27472207,0.15130171,0.11000001,96.0,6
-1.3720944,-0.20831412,0.13968776,0.11000001,99.0,6
-1.3197495,-0.16251674,0.12741074,0.11000001,102.0,6
-1.2599357,-0.13577391,0.11468738,0.11000001,105.0,6
-1.1940813,-0.12632349,0.101727135,0.11000001,108.0,6
-1.1235147,-0.13211267,0.08872684,0.11000001,111.0,6
-1.0494479,-0.15105997,0.07586406,0.11000001,114.0,6
-0.9730685,-0.18090123,0.0632947,0.11000001,117.0,6
-0.8954701,-0.21927619,0.051157508,0.11000001,120.0,6
-0.81771743,-0.26386514,0.039563943,0.11000001,123.0,6
-0.7408011,-0.31234175,0.028609699,0.11000001,126.0,6
-0.66567594,-0.3624851,0.018366797,0.11000001,129.0,6
-0.5932235,-0.41213483,0.008891234,0.11000001,132.0,6
-0.52421784,-0.4593946,0.00021970362,0.11000001,135.0,6
-0.45940542,-0.5024279,-0.007623269,0.11000001,138.0,6
-0.3994163,-0.5396161,-0.01462732,0.11000001,141.0,6
-0.34479657,-0.5695807,-0.020792412,0.11000001,144.0,6
-0.2960041,-0.5911394,-0.026128989,0.11000001,147.0,6
-0.25341558,-0.6032152,-0.030652301,0.11000001,150.0,6
-0.21728821,-0.60510767,-0.034389682,0.11000001,153.0,6
-0.18784297,-0.5961551,-0.037366293,0.11000001,156.0,6
-0.16518378,-0.5759363,-0.039615795,0.11000001,159.0,6
-0.14935161,-0.5442059,-0.04117367,0.11000001,162.0,6
-0.14032365,-0.5008476,-0.042077407,0.11000001,165.0,6
-0.13802128,-0.44589654,-0.042364173,0.11000001,168.0,6
-0.14229213,-0.37947443,-0.04207564,0.11000001,171.0,6
-0.15296477,-0.30187768,-0.04125001,0.11000001,174.0,6
-0.16980998,-0.21339881,-0.039923955,0.11000001,177.0,6
-0.19256973,-0.11443859,-0.03813986,0.11000001,180.0,6
-0.22097361,-0.0055070673,-0.03593253,0.11000001,183.0,6
-0.25470892,0.11286754,-0.033338275,0.11000001,186.0,6
-0.29348353,0.24020451,-0.030393133,0.11000001,189.0,6
-0.33696216,0.3758918,-0.027129496,0.11000001,192.0,6
-0.38482103,0.5193416,-0.023578059,0.11000001,195.0,6
-0.43673906,0.66994756,-0.019769365,0.11000001,198.0,6
-29.097397,349.91364,1.6576295,0.11000001,0.0,7
3.1452796,31.291494,-0.14130439,0.11000001,3.0,7
4.139257,2.8750613,-0.1333706,0.11000001,6.0,7
4.2015996,-4.8018894,-0.10191616,0.11000001,9.0,7
4.004561,-7.2186017,-0.060112868,0.11000001,12.0,7
3.7456193,-7.749915,-0.013655845,0.11000001,15.0,7
3.509843,-7.6035233,0.030125758,0.11000001,18.0,7
3.3121433,-7.2659807,0.06655903,0.11000001,21.0,7
3.135718,-6.914218,0.09437192,0.11000001,24.0,7
2.9571779,-6.5936675,0.11442449,0.11000001,27.0,7
2.7573726,-6.2999334,0.12845723,0.11000001,30.0,7
2.5246954,-6.014998,0.13831653,0.11000001,33.0,7
2.255017,-5.7219977,0.14559497,0.11000001,36.0,7
1.950491,-5.4102764,0.15150128,0.11000001,39.0,7
1.6178802,-5.075981,0.15685599,0.11000001,42.0,7
1.2668968,-4.7206,0.16214654,0.11000001,45.0,7
0.9086218,-4.3494377,0.16759321,0.11000001,48.0,7
0.5541681,-3.9696007,0.17322019,0.11000001,51.0,7
0.2137299,-3.5886137,0.17891558,0.11000001,54.0,7
-0.10412748,-3.2135644,0.18447536,0.11000001,57.0,7
-0.39291576,-2.8503213,0.18965192,0.11000001,60.0,7
-0.6482602,-2.5035663,0.19417298,0.11000001,63.0,7
-0.86785924,-2.176628,0.19777112,0.11000001,66.0,7
-1.0511941,-1.871846,0.20020063,0.11000001,69.0,7
-1.1992801,-1.5907073,0.20125477,0.11000001,72.0,7
-1.3141537,-1.3340054,0.20077522,0.11000001,75.0,7
-1.3986127,-1.1021842,0.19866039,0.11000001,78.0,7
-1.4557713,-0.895425,0.19486755,0.11000001,81.0,7
-1.488907,-0.7136022,0.18941939,0.11000001,84.0,7
-1.5011603,-0.5566297,0.18238746,0.11000001,87.0,7
-1.4954659,-0.42402095,0.17389889,0.11000001,90.0,7
-1.4744555,-0.31526375,0.1641158,0.11000001,93.0,7
-1.440506,-0.22947878,0.1532345,0.11000001,96.0,7
-1.3956424,-0.16568156,0.1414647,0.11000001,99.0,7
-1.3416876,-0.122556046,0.12902892,0.11000001,102.0,7
-1.2802591,-0.09854029,0.11614645,0.11000001,105.0,7
-1.2127885,-0.09182603,0.10303011,0.11000001,108.0,7
-1.1406233,-0.100424714,0.08987539,0.11000001,111.0,7
-1.0650084,-0.1221183,0.07686379,0.11000001,114.0,7
-0.9871081,-0.15470864,0.064154185,0.11000001,117.0,7
-0.9080609,-0.19579007,0.051883567,0.11000001,120.0,7
-0.8288964,-0.2429964,0.040166408,0.11000001,123.0,7
-0.7506458,-0.29402328,0.029097684,0.11000001,126.0,7
-0.6742501,-0.34658244,0.018750563,0.11000001,129.0,7
-0.6005811,-0.39858052,0.009179399,0.11000001,132.0,7
-0.530454,-0.4480084,0.00042307438,0.11000001,135.0,7
-0.464589,-0.49309695,-0.007495961,0.11000001,138.0,7
-0.40362787,-0.53220487,-0.014567014,0.11000001,141.0,7
-0.34810773,-0.5639089,-0.02079113,0.11000001,144.0,7
-0.29849398,-0.58704877,-0.026177434,0.11000001,147.0,7
-0.25515452,-0.6005933,-0.030745558,0.11000001,150.0,7
-0.21837546,-0.6037962,-0.034518607,0.11000001,153.0,7
-0.18833938,-0.5960185,-0.037525617,0.11000001,156.0,7
-0.16515839,-0.5768174,-0.039799806,0.11000001,159.0,7
-0.14887312,-0.54599094,-0.041377205,0.11000001,162.0,7
-0.13944791,-0.5034017,-0.04229627,0.11000001,165.0,7
-0.13681637,-0.44910678,-0.04259418,0.11000001,168.0,7
-0.14081353,-0.38325062,-0.04231264,0.11000001,171.0,7
-0.15125509,-0.30606225,-0.041490823,0.11000001,174.0,7
-0.16791171,-0.21792383,-0.040166806,0.11000001,177.0,7
-0.19054207,-0.11925883,-0.03838207,0.11000001,180.0,7
-0.218842,-0.010509665,-0.036171846,0.11000001,183.0,7
-0.25251144,0.107794724,-0.033572964,0.11000001,186.0,7
-0.2912412,0.23503965,-0.03062192,0.11000001,189.0,7
-0.33470032,0.37070248,-0.027351558,0.11000001,192.0,7
-0.38256913,0.51417285,-0.023792611,0.11000001,195.0,7
-0.4345181,0.6648447,-0.01997558,0.11000001,198.0,7
-27.065779,297.2268,1.6350008,0.09,0.0,8
3.0223005,34.216675,-0.13432327,0.09,3.0,8
4.1950197,4.851191,-0.14300673,0.09,6.0,8
4.3495936,-3.822687,-0.117506556,0.09,9.0,8
4.2006936,-6.854146,-0.07915793,0.09,12.0,8
3.9450645,-7.694753,-0.03279949,0.09,15.0,8
3.6868763,-7.6613636,0.013778076,0.09,18.0,8
3.459788,-7.337834,0.054350898,0.09,21.0,8
3.255904,-6.959887,0.08641373,0.09,24.0,8
3.0541475,-6.6013327,0.110209174,0.09,27.0,8
2.834945,-6.2696714,0.12728459,0.09,30.0,8
2.585559,-5.950878,0.13950436,0.09,33.0,8
2.3008122,-5.6288514,0.14856018,0.09,36.0,8
1.9822022,-5.2927265,0.15576914,0.09,39.0,8
1.6361716,-4.938092,0.16205536,0.09,42.0,8
1.2723906,-4.5662684,0.1679826,0.09,45.0,8
0.9020956,-4.1821795,0.17383572,0.09,48.0,8
0.53661954,-3.7927694,0.17968653,0.09,51.0,8
0.18639301,-3.4054766,0.18546407,0.09,54.0,8
-0.13984889,-3.027107,0.190994,0.09,57.0,8
-0.43546137,-2.6633008,0.19605523,0.09,60.0,8
-0.6960444,-2.3183372,0.2003974,0.09,63.0,8
-0.91933274,-1.9952258,0.20377095,0.09,66.0,8
-1.1049472,-1.6958553,0.20594576,0.09,69.0,8
-1.254023,-1.4212859,0.20672469,0.09,72.0,8
-1.3687924,-1.1720409,0.20595881,0.09,75.0,8
-1.4522537,-0.9481899,0.20355222,0.09,78.0,8
-1.5077343,-0.74966687,0.19946766,0.09,81.0,8
-1.5386811,-0.57617265,0.19372782,0.09,84.0,8
-1.5483884,-0.42738873,0.18641073,0.09,87.0,8
-1.5399339,-0.30280432,0.17764223,0.09,90.0,8
-1.5160749,-0.20174937,0.16758816,0.09,93.0,8
-1.4792334,-0.123440966,0.15644374,0.09,96.0,8
-1.431528,-0.06667627,0.14442272,0.09,99.0,8
-1.3748254,-0.03028494,0.13174683,0.09,102.0,8
-1.3107513,-0.012604401,0.11863787,0.09,105.0,8
-1.2407814,-0.011886476,0.10530731,0.09,108.0,8
-1.1662698,-0.02610979,0.09195402,0.09,111.0,8
-1.0884563,-0.053097863,0.078758724,0.09,114.0,8
-1.0085223,-0.09062215,0.06588026,0.09,117.0,8
-0.92759645,-0.13625184,0.05345585,0.09,120.0,8
-0.84672385,-0.18772729,0.041600518,0.09,123.0,8
-0.7669208,-0.2426072,0.030408455,0.09,126.0,8
-0.68911767,-0.29875636,0.019949684,0.09,129.0,8
-0.6141965,-0.35401183,0.010282126,0.09,132.0,8
-0.5429611,-0.40638512,0.0014406246,0.09,135.0,8
-0.4761207,-0.45408195,-0.0065516355,0.09,138.0,8
-0.41431376,-0.4955267,-0.013685084,0.09,141.0,8
-0.35808268,-0.52931637,-0.019961406,0.09,144.0,8
-0.30788139,-0.5542904,-0.025392221,0.09,147.0,8
-0.26405323,-0.5693934,-0.029995386,0.09,150.0,8
-0.2268852,-0.57389975,-0.03379744,0.09,153.0,8
-0.19654803,-0.56721485,-0.03682609,0.09,156.0,8
-0.17315862,-0.54896224,-0.039117474,0.09,159.0,8
-0.15674144,-0.5188497,-0.040706247,0.09,162.0,8
-0.1472698,-0.47682798,-0.041632846,0.09,165.0,8
-0.1446232,-0.42295402,-0.04193448,0.09,168.0,8
-0.14866659,-0.3573936,-0.041653365,0.09,171.0,8
-0.15920347,-0.2803979,-0.040829197,0.09,174.0,8
-0.17600068,-0.19234873,-0.03950246,0.09,177.0,8
-0.1987795,-0.09366871,-0.03771082,0.09,180.0,8
-0.22726972,0.015155046,-0.035493862,0.09,183.0,8
-0.26114213,0.13352774,-0.032887943,0.09,186.0,8
-0.3000964,0.26096812,-0.029927643,0.09,189.0,8
-0.3437849,0.3968652,-0.026648235,0.09,192.0,8
-0.39187977,0.540541,-0.02308042,0.09,195.0,8
-0.44406024,0.6914803,-0.019255249,0.09,198.0,8
