x1,x2,t,Run
-1.2623632,1.3008372,0.101010101010101,5
-1.4776561,0.81194943,0.202020202020202,5
-1.1549472,0.75108886,0.303030303030303,5
-1.1639196,1.0913258,0.404040404040404,5
-0.8142383,0.918019,0.5050505050505051,5
-0.6829871,0.85266536,0.6060606060606061,5
-0.48780093,0.9381993,0.7070707070707071,5
-0.27236065,0.664333,0.8080808080808081,5
0.61074406,1.185233,0.9090909090909092,5
0.7798072,1.5202242,1.0101010101010102,5
0.90920866,1.383561,1.1111111111111112,5
1.5267394,1.2846115,1.2121212121212122,5
2.137595,0.6477212,1.3131313131313131,5
2.0258977,1.0250283,1.414141414141414,5
2.0190206,0.93859917,1.5151515151515151,5
2.3232467,0.7849128,1.616161616161616,5
2.2798276,0.60602844,1.7171717171717171,5
2.1272283,0.51481,1.818181818181818,5
2.3186975,1.0598191,1.9191919191919191,5
2.2942336,0.64444405,2.0202020202020203,5
2.1818013,0.35871348,2.121212121212121,5
1.8118938,0.55640376,2.2222222222222223,5
2.1149054,0.290517,2.323232323232323,5
2.0703676,-0.15649368,2.4242424242424243,5
1.6282501,0.28742173,2.525252525252525,5
2.092352,0.059988625,2.6262626262626263,5
1.9059275,-0.11167774,2.727272727272727,5
1.8068033,-0.23032084,2.8282828282828283,5
2.0064936,-0.45855984,2.929292929292929,5
2.1734593,-0.1609682,3.0303030303030303,5
1.8283563,-0.30337295,3.131313131313131,5
1.7286587,0.059132695,3.2323232323232323,5
1.4504513,-0.03929723,3.333333333333333,5
2.0905008,-0.01656024,3.4343434343434343,5
1.7777048,-0.1937172,3.5353535353535355,5
1.3149029,-0.20562802,3.636363636363636,5
1.548924,-0.81099606,3.7373737373737375,5
1.7420002,-0.83713657,3.8383838383838382,5
2.0393076,-0.29348525,3.939393939393939,5
0.79079187,-0.6640594,4.040404040404041,5
1.589471,-0.34877968,4.141414141414141,5
1.4533805,-0.12023408,4.242424242424242,5
1.6829072,-0.48446345,4.343434343434343,5
1.2127862,-0.8598509,4.444444444444445,5
1.1803691,-0.4498742,4.545454545454545,5
1.3138268,-1.1078699,4.646464646464646,5
0.95766455,-0.71209395,4.747474747474747,5
1.10835,-1.0256621,4.848484848484849,5
1.1667343,-0.7605109,4.94949494949495,5
1.0861471,-1.4105769,5.05050505050505,5
1.4962578,-1.0579658,5.151515151515151,5
0.66842073,-0.7050516,5.252525252525253,5
1.001032,-0.9745574,5.353535353535354,5
1.4248568,-1.0230021,5.454545454545454,5
1.2407326,-0.8231617,5.555555555555555,5
0.7406668,-1.0321598,5.656565656565657,5
0.6366827,-0.61095667,5.757575757575758,5
0.8179524,-1.9126424,5.858585858585858,5
0.23393981,-1.1230863,5.959595959595959,5
-0.3172202,-1.1555172,6.0606060606060606,5
-0.07177177,-1.1138368,6.161616161616162,5
-0.6555081,-1.0520575,6.262626262626262,5
-1.1729019,-0.6577555,6.363636363636363,5
-1.2410067,-0.73148763,6.4646464646464645,5
-2.032043,-0.95103073,6.565656565656566,5
-1.7391376,-0.4877225,6.666666666666667,5
-2.0833578,-0.054235812,6.767676767676767,5
-1.520136,-0.83459955,6.8686868686868685,5
-2.1246016,-0.768813,6.96969696969697,5
-1.7361113,-0.27572167,7.070707070707071,5
-1.9161175,-0.020485526,7.171717171717171,5
-2.3117611,-0.5885746,7.272727272727272,5
-2.2416859,-0.22821848,7.373737373737374,5
-1.7459928,0.4135572,7.474747474747475,5
-1.5381178,-0.11029949,7.575757575757575,5
-1.9485278,-0.21697386,7.6767676767676765,5
-1.6503546,0.46278828,7.777777777777778,5
-1.8483362,0.3102603,7.878787878787879,5
-1.7845966,0.04364194,7.979797979797979,5
-1.6825944,0.17912993,8.080808080808081,5
-0.95998573,0.30015862,8.181818181818182,5
-1.6262665,0.5947991,8.282828282828282,5
-1.3966699,0.3395004,8.383838383838384,5
-1.5824002,0.39698392,8.484848484848484,5
-1.7166609,0.8917408,8.585858585858587,5
-1.2592479,0.67634046,8.686868686868687,5
-1.5970482,0.6337968,8.787878787878787,5
-1.5418196,0.30659372,8.88888888888889,5
-0.74446946,0.28145376,8.98989898989899,5
-1.450506,0.7602758,9.09090909090909,5
-0.8426917,0.90699106,9.191919191919192,5
-0.62586784,0.7900243,9.292929292929292,5
-1.2623507,1.5164932,9.393939393939394,5
-1.2333978,0.67800677,9.494949494949497,5
-0.81034964,0.8386525,9.595959595959595,5
-0.5898068,0.9624974,9.696969696969695,5
-0.5348492,1.241313,9.797979797979798,5
0.09592678,1.0937397,9.8989898989899,5
0.078138866,1.1311394,10.0,5
0.3046064,-1.5054618,0.0,6
0.25071877,-0.8886899,0.101010101010101,6
0.016809931,-1.0409154,0.202020202020202,6
-0.87406427,-0.8386435,0.303030303030303,6
-0.49794874,-1.0988367,0.404040404040404,6
-1.0748686,-0.55315226,0.5050505050505051,6
-1.611415,-0.8498277,0.6060606060606061,6
-1.7487844,-0.8415383,0.7070707070707071,6
-2.2109685,-0.026471565,0.8080808080808081,6
-2.159207,-0.36518812,0.9090909090909092,6
-2.1379983,-0.0743691,1.0101010101010102,6
-1.8224376,-0.49908388,1.1111111111111112,6
-2.0254982,-0.47798535,1.2121212121212122,6
-2.2845054,-0.3890194,1.3131313131313131,6
-1.724503,-0.9156909,1.414141414141414,6
-1.9609816,-0.40807417,1.5151515151515151,6
-1.324862,0.35368156,1.616161616161616,6
-1.7474669,0.26626396,1.7171717171717171,6
-1.8840233,0.3669413,1.818181818181818,6
-1.8100038,0.12969525,1.9191919191919191,6
-1.7340705,-0.45802638,2.0202020202020203,6
-1.75893,0.23195834,2.121212121212121,6
-1.9043719,-0.11418757,2.2222222222222223,6
-1.8272299,-0.06279737,2.323232323232323,6
-2.134137,0.25011694,2.4242424242424243,6
-1.5297141,0.38941634,2.525252525252525,6
-1.1586025,0.8713213,2.6262626262626263,6
-1.1995478,0.3570905,2.727272727272727,6
-1.9661448,0.61630106,2.8282828282828283,6
-1.4607819,0.56310654,2.929292929292929,6
-0.95467377,0.6176526,3.0303030303030303,6
-1.2143788,0.7380139,3.131313131313131,6
-1.2822896,1.0846858,3.2323232323232323,6
-1.2902355,1.0031413,3.333333333333333,6
-1.2789096,0.8605313,3.4343434343434343,6
-0.9352853,0.79893917,3.5353535353535355,6
-1.0170397,1.0950125,3.636363636363636,6
-0.5070185,1.1194311,3.7373737373737375,6
-0.8955927,0.71741873,3.8383838383838382,6
-0.817056,1.189267,3.939393939393939,6
-0.51989746,1.3163899,4.040404040404041,6
-0.13942942,0.91244483,4.141414141414141,6
0.16959545,0.7929763,4.242424242424242,6
-0.03658735,0.5802242,4.343434343434343,6
1.2975858,1.078676,4.444444444444445,6
1.4077543,1.0149742,4.545454545454545,6
1.785076,1.0504829,4.646464646464646,6
2.283384,1.0774435,4.747474747474747,6
2.5041971,0.4552584,4.848484848484849,6
2.3632622,0.15756433,4.94949494949495,6
1.8471684,0.34516767,5.05050505050505,6
1.6375709,0.1661357,5.151515151515151,6
2.383349,0.3159771,5.252525252525253,6
1.8218349,0.24743983,5.353535353535354,6
1.5362728,0.6001674,5.454545454545454,6
2.005271,0.44700825,5.555555555555555,6
2.16926,0.26501235,5.656565656565657,6
1.747335,-0.30721235,5.757575757575758,6
1.3054144,0.8213465,5.858585858585858,6
1.5503068,0.27062008,5.959595959595959,6
1.7302793,0.34889248,6.0606060606060606,6
1.7187159,-0.024767727,6.161616161616162,6
1.7322115,-0.38574925,6.262626262626262,6
2.2605517,-0.08204385,6.363636363636363,6
1.1839244,-0.21058956,6.4646464646464645,6
1.7616364,-0.0744319,6.565656565656566,6
1.9331969,-0.2753953,6.666666666666667,6
1.4053748,0.11507548,6.767676767676767,6
1.9113089,-0.44097936,6.8686868686868685,6
1.4319779,-0.4522946,6.96969696969697,6
1.2494749,-0.24489164,7.070707070707071,6
1.6095735,0.0072091515,7.171717171717171,6
1.4040442,-0.3158772,7.272727272727272,6
1.7006236,-0.14278635,7.373737373737374,6
1.2781968,-0.79512614,7.474747474747475,6
1.0118009,-0.1761194,7.575757575757575,6
1.6608821,-0.6030289,7.6767676767676765,6
1.4660947,-0.10867235,7.777777777777778,6
1.4736854,-0.7576629,7.878787878787879,6
0.9651015,-0.5351235,7.979797979797979,6
1.3771967,-0.4130162,8.080808080808081,6
1.3397621,-0.31920528,8.181818181818182,6
1.335526,-0.7120795,8.282828282828282,6
1.234797,-0.8887282,8.383838383838384,6
0.8132895,-0.6329695,8.484848484848484,6
0.53425616,-0.84634113,8.585858585858587,6
0.91438824,-1.1836361,8.686868686868687,6
0.3899021,-0.7618008,8.787878787878787,6
0.4075156,-0.8758141,8.88888888888889,6
0.63248867,-0.5812445,8.98989898989899,6
0.27661785,-1.3403181,9.09090909090909,6
0.372341,-0.47222015,9.191919191919192,6
-0.031038595,-1.0931864,9.292929292929292,6
-0.2782496,-1.0540968,9.393939393939394,6
-0.941932,-1.1676927,9.494949494949497,6
-1.5882508,-0.9027604,9.595959595959595,6
-1.9806819,-0.37095344,9.696969696969695,6
-1.5104849,-0.4029445,9.797979797979798,6
-1.844379,-0.4047153,9.8989898989899,6
-1.7806442,-0.6717302,10.0,6
-2.548384,-2.8598533,0.0,7
-2.473251,-2.5541067,0.101010101010101,7
-2.243616,-2.7449455,0.202020202020202,7
-2.7357314,-2.3406522,0.303030303030303,7
-2.3073187,-2.4470315,0.404040404040404,7
-2.4257648,-1.978464,0.5050505050505051,7
-2.380962,-2.5014906,0.6060606060606061,7
-2.1322858,-2.791224,0.7070707070707071,7
-2.3369112,-1.9819387,0.8080808080808081,7
-2.989693,-1.9356265,0.9090909090909092,7
-1.9908544,-1.7834867,1.0101010101010102,7
-2.1996684,-1.1541142,1.1111111111111112,7
-2.3159654,-1.2814233,1.2121212121212122,7
-1.9078697,-1.4204339,1.3131313131313131,7
-1.7992971,-1.653806,1.414141414141414,7
-2.1611457,-1.4208343,1.5151515151515151,7
-2.4267197,-1.1051533,1.616161616161616,7
-2.1583593,-1.2596956,1.7171717171717171,7
-2.3762836,-0.96458906,1.818181818181818,7
-2.1755958,-0.99583447,1.9191919191919191,7
-2.1088011,-0.97748697,2.0202020202020203,7
-2.3233464,-0.76520485,2.121212121212121,7
-2.485618,-0.32322398,2.2222222222222223,7
-1.3529947,-0.7171981,2.323232323232323,7
-1.8107862,-0.40660384,2.4242424242424243,7
-1.9267938,-0.7755115,2.525252525252525,7
-1.6645616,-1.0484382,2.6262626262626263,7
-2.1817722,0.05994774,2.727272727272727,7
-1.8767285,-0.5801313,2.8282828282828283,7
-1.8237228,-0.04385493,2.929292929292929,7
-2.2005334,-0.54024893,3.0303030303030303,7
-2.386951,-0.04670435,3.131313131313131,7
-1.6812974,-0.15108018,3.2323232323232323,7
-1.8435674,0.42817286,3.333333333333333,7
-1.6768337,0.031537708,3.4343434343434343,7
-1.5647995,0.18880539,3.5353535353535355,7
-1.9676281,0.060183357,3.636363636363636,7
-1.5266764,0.41717544,3.7373737373737375,7
-1.5265974,0.4736171,3.8383838383838382,7
-1.4482437,0.6957539,3.939393939393939,7
-1.5682187,0.16547096,4.040404040404041,7
-1.627377,0.53653145,4.141414141414141,7
-1.1551962,0.51801836,4.242424242424242,7
-1.0441124,0.8672127,4.343434343434343,7
-1.3907448,0.99839807,4.444444444444445,7
-1.3890337,0.93184423,4.545454545454545,7
-1.3013467,1.0299088,4.646464646464646,7
-1.4259739,0.8756416,4.747474747474747,7
-1.0734667,0.9298156,4.848484848484849,7
-0.7119634,1.0607992,4.94949494949495,7
-0.36699885,1.0005641,5.05050505050505,7
-1.8132561,0.8920259,5.151515151515151,7
-0.62288094,0.7498558,5.252525252525253,7
-0.67436457,0.6828275,5.353535353535354,7
-0.65014786,1.0605079,5.454545454545454,7
0.0397061,1.0160589,5.555555555555555,7
0.2079945,1.3131238,5.656565656565657,7
0.89234895,1.1654078,5.757575757575758,7
0.7189035,0.32099813,5.858585858585858,7
1.0573701,0.87439597,5.959595959595959,7
2.1748126,0.9679787,6.0606060606060606,7
2.138215,1.0960524,6.161616161616162,7
1.8037214,0.509403,6.262626262626262,7
2.2625277,0.46422186,6.363636363636363,7
2.0225468,0.83988845,6.4646464646464645,7
2.033082,0.91582644,6.565656565656566,7
1.7991138,0.5570138,6.666666666666667,7
1.7119848,0.36969474,6.767676767676767,7
1.9533193,0.33761436,6.8686868686868685,7
1.7748165,0.114642166,6.96969696969697,7
1.752125,0.17458382,7.070707070707071,7
1.4604962,0.3328014,7.171717171717171,7
1.9029685,0.13610545,7.272727272727272,7
1.7006583,0.41232148,7.373737373737374,7
2.019474,-0.26356965,7.474747474747475,7
2.231995,0.18161207,7.575757575757575,7
1.1130462,-0.06604276,7.6767676767676765,7
1.6838166,0.49995527,7.777777777777778,7
2.0094805,-0.09044299,7.878787878787879,7
1.7422619,-0.45056382,7.979797979797979,7
1.9921002,-0.09684303,8.080808080808081,7
1.6000617,-0.6198187,8.181818181818182,7
1.8595504,-0.6676384,8.282828282828282,7
1.2251076,-0.21741296,8.383838383838384,7
1.8458667,-0.5737374,8.484848484848484,7
1.5981306,-0.8181491,8.585858585858587,7
1.5215985,-0.3906791,8.686868686868687,7
1.5260383,-0.33088014,8.787878787878787,7
1.0781657,-0.6616364,8.88888888888889,7
1.6318513,-0.33998325,8.98989898989899,7
1.1636463,-0.26919872,9.09090909090909,7
1.3539212,-0.57309693,9.191919191919192,7
0.7275056,-0.7028289,9.292929292929292,7
1.00422,-0.9663524,9.393939393939394,7
0.9706386,-0.6483399,9.494949494949497,7
1.7336979,-0.5182854,9.595959595959595,7
1.5498523,-1.0807476,9.696969696969695,7
1.176678,-0.86541057,9.797979797979798,7
1.341032,-0.82350075,9.8989898989899,7
0.52307576,-1.3604004,10.0,7
0.31395546,1.9999896,0.0,8
1.1114036,1.7017946,0.101010101010101,8
1.6064646,1.5259341,0.202020202020202,8
1.766109,1.4327346,0.303030303030303,8
2.9706697,1.4867471,0.404040404040404,8
2.465073,1.2709807,0.5050505050505051,8
1.7217736,1.4300865,0.6060606060606061,8
2.4248304,1.1518531,0.7070707070707071,8
2.2088106,1.3005438,0.8080808080808081,8
1.9017811,1.3551134,0.9090909090909092,8
1.8377504,1.0847087,1.0101010101010102,8
2.0870109,0.86291075,1.1111111111111112,8
2.4043002,0.9355472,1.2121212121212122,8
1.8155813,0.8727423,1.3131313131313131,8
1.5951554,0.11125484,1.414141414141414,8
2.1706812,0.6465438,1.5151515151515151,8
1.6966128,0.9033263,1.616161616161616,8
1.7936373,0.67225116,1.7171717171717171,8
1.7244533,0.73951244,1.818181818181818,8
1.5032296,0.21006113,1.9191919191919191,8
1.852182,0.4222935,2.0202020202020203,8
2.1229193,-0.102353424,2.121212121212121,8
1.867622,0.0072630965,2.2222222222222223,8
1.7737768,0.19180058,2.323232323232323,8
1.815952,0.18022439,2.4242424242424243,8
1.659311,-0.10268443,2.525252525252525,8
1.701556,0.09601132,2.6262626262626263,8
1.5677171,-0.23459859,2.727272727272727,8
2.1234877,0.17515086,2.8282828282828283,8
2.0317411,-0.1557465,2.929292929292929,8
1.4833677,-0.35312223,3.0303030303030303,8
1.7428238,-0.61579305,3.131313131313131,8
1.4941546,-0.023093106,3.2323232323232323,8
1.4630542,-0.29303554,3.333333333333333,8
2.0608587,-0.10431536,3.4343434343434343,8
1.0375766,-0.5472931,3.5353535353535355,8
1.8561418,-0.6262494,3.636363636363636,8
1.3680018,-0.50348914,3.7373737373737375,8
1.6161522,-0.96647197,3.8383838383838382,8
1.7727408,-0.34351736,3.939393939393939,8
0.9055771,-0.82546467,4.040404040404041,8
1.3923348,-0.4732376,4.141414141414141,8
1.2960871,-0.80424994,4.242424242424242,8
1.4963747,-0.6128559,4.343434343434343,8
0.7896716,0.14248452,4.444444444444445,8
1.3330278,-0.44848603,4.545454545454545,8
1.2736953,-0.50223124,4.646464646464646,8
1.2154002,-0.82942903,4.747474747474747,8
0.81666446,-0.92543375,4.848484848484849,8
1.2914056,-1.455791,4.94949494949495,8
0.7227818,-1.2071248,5.05050505050505,8
1.0030385,-0.82791203,5.151515151515151,8
1.0290124,-0.6486483,5.252525252525253,8
0.39232835,-1.1168809,5.353535353535354,8
0.80371344,-1.2194383,5.454545454545454,8
0.74447453,-0.66782516,5.555555555555555,8
0.18164876,-1.2928317,5.656565656565657,8
0.038017303,-1.1443007,5.757575757575758,8
0.24476506,-0.9553504,5.858585858585858,8
0.27239123,-0.93651456,5.959595959595959,8
-1.0240232,-0.7715439,6.0606060606060606,8
-1.1853739,-0.29267052,6.161616161616162,8
-1.719175,-0.6031747,6.262626262626262,8
-1.6878499,-0.7530631,6.363636363636363,8
-1.9345764,-0.3629542,6.4646464646464645,8
-1.9947913,-0.60029745,6.565656565656566,8
-2.497925,-0.46771556,6.666666666666667,8
-1.8009593,0.13046984,6.767676767676767,8
-1.8132745,0.0340783,6.8686868686868685,8
-1.8310508,0.15530075,6.96969696969697,8
-2.1289651,-0.01442928,7.070707070707071,8
-2.1648602,0.3669392,7.171717171717171,8
-2.1783066,0.13367575,7.272727272727272,8
-1.6622565,-0.13361867,7.373737373737374,8
-2.0924613,0.049244564,7.474747474747475,8
-1.354681,0.47637078,7.575757575757575,8
-1.4827563,0.64552414,7.6767676767676765,8
-1.3382666,0.52369046,7.777777777777778,8
-1.9199383,0.2801908,7.878787878787879,8
-1.7195446,0.20336644,7.979797979797979,8
-1.667547,0.12852845,8.080808080808081,8
-1.6535227,0.06442406,8.181818181818182,8
-1.6407721,0.49762943,8.282828282828282,8
-1.5119448,0.76866776,8.383838383838384,8
-1.0687374,0.6599,8.484848484848484,8
-0.9091366,0.41847178,8.585858585858587,8
-1.0327058,0.77957356,8.686868686868687,8
-1.2742724,0.7913529,8.787878787878787,8
-1.118309,0.97945344,8.88888888888889,8
-1.0633649,1.0191412,8.98989898989899,8
-1.1646776,1.659427,9.09090909090909,8
-0.6335163,0.946496,9.191919191919192,8
-0.84015507,0.84303814,9.292929292929292,8
-0.83360785,1.3148216,9.393939393939394,8
-0.5285663,1.4431193,9.494949494949497,8
-0.14535071,0.6711491,9.595959595959595,8
-0.15285447,1.6100531,9.696969696969695,8
-0.089289926,1.175624,9.797979797979798,8
0.48647854,1.2273328,9.8989898989899,8
0.84303725,1.1092973,10.0,8
-2.1727831,1.2000487,0.0,9
-1.6728065,0.37453258,0.101010101010101,9
-1.4645067,0.7274136,0.202020202020202,9
-1.6300844,1.1144214,0.303030303030303,9
-1.565942,1.0954227,0.404040404040404,9
-1.5198511,0.9686281,0.5050505050505051,9
-0.763918,1.252704,0.6060606060606061,9
-1.5324324,1.0814688,0.7070707070707071,9
-1.4379506,1.5420309,0.8080808080808081,9
-0.97889394,1.2838941,0.9090909090909092,9
-0.36254767,1.2415596,1.0101010101010102,9
-0.8298931,1.187315,1.1111111111111112,9
0.42298365,1.1759396,1.2121212121212122,9
0.49251845,1.168692,1.3131313131313131,9
0.7289037,1.1311125,1.414141414141414,9
1.1122996,1.1088523,1.5151515151515151,9
1.7909501,1.1275371,1.616161616161616,9
1.9337583,1.0939895,1.7171717171717171,9
2.120261,0.976478,1.818181818181818,9
1.7894393,0.85531074,1.9191919191919191,9
2.0786338,0.7236298,2.0202020202020203,9
2.133347,0.68071145,2.121212121212121,9
2.0679803,0.20590696,2.2222222222222223,9
1.8332678,-0.033815652,2.323232323232323,9
2.1777349,-0.019116065,2.4242424242424243,9
1.8210063,0.29076064,2.525252525252525,9
1.5172145,0.69943345,2.6262626262626263,9
2.3955479,0.89623153,2.727272727272727,9
2.4392138,0.23608173,2.8282828282828283,9
1.5454098,0.34515882,2.929292929292929,9
2.025546,0.56690156,3.0303030303030303,9
2.1667805,0.10775398,3.131313131313131,9
1.6701964,0.15082563,3.2323232323232323,9
1.6224798,-0.16164415,3.333333333333333,9
1.9913425,-0.0030536659,3.4343434343434343,9
1.4970547,-0.11801688,3.5353535353535355,9
1.2871855,-0.2903286,3.636363636363636,9
1.8247226,-0.7078979,3.7373737373737375,9
1.5127575,-0.10294484,3.8383838383838382,9
1.556907,0.1763819,3.939393939393939,9
1.776871,-0.61893356,4.040404040404041,9
1.4752489,-0.090856105,4.141414141414141,9
1.5073643,-0.20800966,4.242424242424242,9
1.349544,-0.8773694,4.343434343434343,9
1.5441617,-1.1748939,4.444444444444445,9
1.1794547,0.25745526,4.545454545454545,9
1.386356,-0.9307026,4.646464646464646,9
1.2479544,-0.3007713,4.747474747474747,9
1.3358129,-0.1652004,4.848484848484849,9
1.5491836,-0.7568921,4.94949494949495,9
1.4151446,-0.21098872,5.05050505050505,9
0.87910205,-0.27612314,5.151515151515151,9
1.6023654,-0.92722243,5.252525252525253,9
1.0541791,-1.1243625,5.353535353535354,9
0.4720796,-0.952279,5.454545454545454,9
0.7871876,-0.78702575,5.555555555555555,9
1.278112,-0.8897762,5.656565656565657,9
1.2489269,-0.65158767,5.757575757575758,9
0.4632823,-0.82037216,5.858585858585858,9
0.8177359,-0.46194527,5.959595959595959,9
0.67286646,-1.1168741,6.0606060606060606,9
0.6964943,-0.850363,6.161616161616162,9
-0.37700984,-1.052311,6.262626262626262,9
0.44610026,-1.3338965,6.363636363636363,9
-0.68080175,-1.1784364,6.4646464646464645,9
-1.2514391,-0.9378996,6.565656565656566,9
-1.0668055,-0.7212383,6.666666666666667,9
-1.058141,-0.6164656,6.767676767676767,9
-1.2977829,-1.2854472,6.8686868686868685,9
-1.8301505,-0.32804677,6.96969696969697,9
-1.9652493,-0.20892723,7.070707070707071,9
-2.2165575,-0.2508983,7.171717171717171,9
-1.9607661,-0.38494954,7.272727272727272,9
-1.8174393,-0.06267277,7.373737373737374,9
-2.1818995,0.20198078,7.474747474747475,9
-2.0024936,-0.2580479,7.575757575757575,9
-1.88526,0.016670585,7.6767676767676765,9
-1.8411865,-0.14337415,7.777777777777778,9
-1.6702012,0.4579753,7.878787878787879,9
-2.208022,-0.527867,7.979797979797979,9
-1.2726375,-0.32153586,8.080808080808081,9
-1.5417545,0.41409844,8.181818181818182,9
-1.6172714,0.021313652,8.282828282828282,9
-1.4546824,0.17833872,8.383838383838384,9
-1.286641,0.28082943,8.484848484848484,9
-1.7976042,0.7391113,8.585858585858587,9
-1.5611641,0.4966907,8.686868686868687,9
-1.4058838,0.481437,8.787878787878787,9
-1.2207172,0.8721296,8.88888888888889,9
-1.0983521,0.30386823,8.98989898989899,9
-1.172708,0.9193784,9.09090909090909,9
-1.241839,0.63819885,9.191919191919192,9
-1.3672541,0.9611203,9.292929292929292,9
-1.1631438,0.9475108,9.393939393939394,9
-1.3022994,1.4088961,9.494949494949497,9
-0.7875398,1.1455667,9.595959595959595,9
-1.428348,1.3236607,9.696969696969695,9
-0.9498212,1.4205575,9.797979797979798,9
-0.9345147,0.6686525,9.8989898989899,9
-0.37264514,0.6333671,10.0,9
